N,P,K,temperature,humidity,ph,rainfall,label,Family
26.261103907290128,58.98673887272366,127.21631363205407,18.42835725863469,73.5672000059632,7.061618183318631,86.1518767502085,Bananas,Fruits
22.271367893664276,69.6360935272005,103.341922589813,25.8689261567899,64.52440969563507,6.058635936368217,153.0402592922809,Bananas,Fruits
83.49031416480872,19.26803123590185,93.94051305474115,33.797943499999434,77.04274348352058,5.208849969754846,133.826057002211,Bananas,Fruits
108.21801755709569,7.4382941080447225,62.00976593712119,21.51134226227554,58.7828838609015,6.0225119447849425,93.83344727414872,Bananas,Fruits
61.28497276008227,23.45723104808006,22.69328297208111,27.138694996140345,58.56884444073378,5.876892210159723,119.53636443628177,Bananas,Fruits
98.74662348007618,59.696239000283455,108.25858596957019,28.856013840696974,93.05437546646932,7.473720516364157,60.43261934358485,Bananas,Fruits
32.4849126745453,26.24723095931008,105.32452760317582,18.01498827213851,53.55002285351159,7.283975817208516,29.775088854008743,Bananas,Fruits
69.83219631893351,51.52150579680979,61.942044196708444,38.34175665531005,91.9670652550623,5.308824199644308,111.18773789802862,Bananas,Fruits
85.8319210190389,68.92129504553043,56.75673691997916,35.84850990347806,46.31581266571798,6.753510460483382,95.06985119350269,Bananas,Fruits
78.5188262848655,14.934809094727818,111.55165255209772,24.328942884162537,79.3672037220526,6.376180553591958,165.0267488059858,Bananas,Fruits
47.44623089512319,75.98140612611058,127.78072536084255,28.698027089705423,88.79947323013319,7.203508351434088,60.399186451829586,Bananas,Fruits
35.94257433191641,65.44179050665545,-5.658068503167279,20.604465098136362,66.00480113149283,7.110843132671685,102.59636994364193,Bananas,Fruits
-15.451000280059837,54.785730415064435,28.5345098997755,26.808481819045525,71.24607719435257,5.999845938683695,96.60046297992152,Bananas,Fruits
110.4821170346064,78.59731448962481,135.5222461563597,30.548741020837813,51.564948590493515,6.2529984727850945,58.72388975353819,Bananas,Fruits
47.892952023444515,62.85802081445959,59.50417717851131,27.657880626321766,70.9199570333531,7.134932540656567,183.11747952732748,Bananas,Fruits
48.66218184194238,33.31285615045912,-32.41347115844963,33.505948724985494,109.02481292190791,6.151757342092526,46.09566933092875,Bananas,Fruits
-0.30249873614761214,107.21306595326917,-33.19075784486855,32.69408467381443,49.121997500734174,5.226934627434484,168.5538736747687,Bananas,Fruits
73.52071835945428,96.85267962234641,50.45944978847451,30.947020816825642,38.872509414393754,6.788515804016561,54.05186714189392,Bananas,Fruits
39.5674582983461,72.21815857095153,58.05220143135615,20.88612385280822,72.33873002053646,5.706476072373471,67.77289223344734,Bananas,Fruits
88.9926840054398,33.570968552389225,65.21084853620138,17.403183390924795,74.11232857379242,7.959225441166069,81.77456441864058,Bananas,Fruits
84.80421072718147,-3.982350719940328,50.800020652398146,26.64462767709423,49.0325414457119,5.0220142982004,188.53143637560555,Bananas,Fruits
21.122910013464665,-3.2265603088141006,24.942632906487383,32.87072222396849,48.27171066785276,7.270808413402898,62.084012489122074,Bananas,Fruits
29.336666276792574,-24.38159211728805,35.40175430719917,31.137879494700606,75.03226261140426,5.99485331072085,60.85426220502808,Bananas,Fruits
50.860759057391085,46.622376022271666,-25.664288508851293,28.038953023630402,86.83380019159058,7.130878164143805,115.35320875284799,Bananas,Fruits
80.27703858478607,61.12639141992011,50.80412024093595,25.144983911663203,98.36742845750254,6.333950018753634,184.70913765282958,Bananas,Fruits
17.296235402370115,51.35407816791506,96.55974907797682,25.907383459000144,55.932535365680586,6.119731505653891,120.70317649698092,Bananas,Fruits
78.2269049542739,10.918268825708026,118.13953530732488,27.009804159123632,62.936028599877446,5.593685459167656,118.55464019945441,Bananas,Fruits
22.42230906564643,63.96187696318605,20.342921904442637,30.28886696925305,44.67011146145863,5.806718840099301,77.77572862626961,Bananas,Fruits
102.63941637035495,62.54411406934804,39.56744930857906,34.12638446974431,50.87243740746496,7.200139724104248,93.15911146765421,Bananas,Fruits
18.472239854816564,33.65859804643938,35.65789912715847,25.870219248083544,68.85918368630173,6.195899809994568,133.14599500963934,Bananas,Fruits
68.87162783456644,11.292821699825481,1.3459440437889612,22.446074708542156,113.9691414541987,5.484500312011832,42.51599633288371,Bananas,Fruits
8.221782182658373,-1.6124927788962538,-4.362625427707911,25.1703387056491,62.9099993217803,5.671841925263104,111.68604802207689,Bananas,Fruits
62.8584089862652,-11.177234091633736,3.912185462691511,20.50075208104033,40.46268868914048,6.438815165504253,109.07369644703934,Bananas,Fruits
56.76883883032164,7.121036905867044,56.731684688017396,36.922735366427666,85.85826760106458,7.048525234233777,139.9406128256366,Bananas,Fruits
6.570262271861466,82.59390491322537,61.704918649277474,23.20072865522879,49.85905040946098,6.4098827210720035,179.78658209445325,Bananas,Fruits
-40.562517893636716,99.51893407986176,80.1727217670859,29.176161246726615,53.72639125816999,6.6500317529737645,134.07784714941525,Bananas,Fruits
34.980508407402475,92.15285494531305,63.51480193925507,33.204611059752565,20.364978317053705,6.428106044912892,93.94497567173426,Bananas,Fruits
-30.822611266752155,48.83060076726439,9.163410320898066,26.93757732005345,65.16123107717593,6.798943720165499,94.38278150602285,Citrus fruits,
42.60341536615326,-20.294051286547287,37.51288440003448,27.89095462477596,54.99189911462484,6.597571373304924,122.69005679841368,Citrus fruits,
140.58037196119872,21.515363165454392,97.32844155802573,27.656909312055582,101.91243618942613,5.743213592161387,196.70746294861334,Citrus fruits,
58.80314857346879,66.10284297587249,81.00595965697168,34.480870889333474,63.504345969222385,5.5081902580431485,66.37036599755183,Citrus fruits,
47.06278487944238,155.02852070038904,12.255559600485434,25.349753727156468,-8.756119869567257,6.022036047765824,107.57328373703746,Citrus fruits,
76.45205504039848,48.78178946569962,61.13596617034136,29.68048572729691,85.17575709394522,8.362569327220163,70.96149049196201,Citrus fruits,
25.168650718751135,96.74860299148727,60.25391524681541,21.83901839248325,36.57069852624935,5.947601042480801,89.48267371468602,Citrus fruits,
13.963968805820521,67.82866622481444,64.11312196697128,41.49803836353071,31.568253613949267,5.916443506812519,86.82000383782925,Citrus fruits,
58.033002561277314,32.64674039953849,128.5276056267732,28.665658433259228,47.38668473316777,7.1040283246057205,109.93695759324113,Citrus fruits,
22.02865695428013,100.49817662588941,-7.150053418869547,20.65303773277656,64.82734950965472,6.302437128287905,96.24454248227002,Citrus fruits,
35.22602560565166,20.478566235233593,-34.873423132749416,18.99183015059048,67.81726310132298,5.564982843391407,179.4859425398054,Citrus fruits,
47.09060980298126,40.86672425790346,-0.5295478520275978,27.389220356734786,69.57183862934751,7.77989459017945,18.170641729496523,Citrus fruits,
140.0104119916085,51.867308732007864,81.79177922906892,31.901400636108832,90.64259709460988,7.391056799028653,56.0547812454714,Citrus fruits,
80.69060837265681,8.557276432176614,47.46681031918667,35.31451999308789,95.76913992806945,5.660981319180616,50.432116921428836,Citrus fruits,
103.059494501064,-8.665243080712628,69.19374608956717,26.489355518269196,35.94925894880482,6.168503854229076,97.52248483565182,Citrus fruits,
39.693138267900366,21.16345588270189,33.933369486248935,31.846221735867665,83.56174649834824,5.400585704782951,136.37978610052866,Citrus fruits,
32.16814696502316,64.51886966548258,14.649647438202983,40.18951975495609,88.78152428986736,5.485730859521283,143.51761128944733,Citrus fruits,
61.90765549214996,85.23347851469393,-12.728310079007393,30.855152358190093,61.17445167195366,7.400122951464342,51.9641942728834,Citrus fruits,
-86.95955914936218,137.70955545334022,-18.121452678093483,25.3973265055444,103.95068232006173,6.3291014852383665,64.77002762668886,Citrus fruits,
74.27085087466529,39.68547218089074,63.4639614931016,25.027382845450866,75.75350585882295,6.9814623727325635,74.67571946026933,Citrus fruits,
-13.985410649712996,60.32512152525289,41.55629717689469,28.56175434813319,54.11278570046013,7.891491666593154,164.98464073113,Citrus fruits,
34.113298782295054,76.17923127731311,72.73140870759035,26.691538966764043,112.21834701018707,7.149379707582635,-60.7430505754934,Citrus fruits,
131.25220234271978,-16.0185076089993,108.0809582813136,24.55743183478341,65.36986475259674,6.047040576347442,82.54229084924856,Citrus fruits,
77.66827178273094,72.701871284029,33.68393209000752,29.640522721215223,88.75993193933962,7.041754790917401,37.64898954826795,Citrus fruits,
116.48892867837012,110.16731429433537,-37.516518858163955,21.42177895376646,60.307690934817884,5.162710560617858,77.76553195379338,Citrus fruits,
24.117994877589613,24.08902952505781,63.539030591172875,27.409895114463815,53.711080290159494,8.095740839605241,-11.387676903721427,Citrus fruits,
136.80491468959096,21.942865187895688,21.43849355103284,25.375015520457232,119.29332793691478,6.3391516332790925,65.03497216627903,Citrus fruits,
83.62371402109665,36.926890458948705,68.59707591429114,26.538444973606065,101.56403504434778,7.153728618997721,102.07639303801005,Citrus fruits,
83.27268815383766,9.19639916864412,-40.81081498201949,34.586826076505076,29.084343733691455,7.569800384028899,69.51295688678425,Citrus fruits,
91.35746141435692,-41.46468747404316,-11.667455607514697,21.438446957953346,69.02108353239399,6.534588073471187,93.82456496046805,Citrus fruits,
25.024589241241262,78.83678023090428,92.6885495920018,23.46786679263171,63.4342882820217,6.214290389922359,67.37092506348077,Citrus fruits,
98.81387827325182,24.71112873176275,16.98889167887083,32.62526334207174,87.00939630880707,6.470115849765382,114.653918566582,Citrus fruits,
111.43288068088067,78.16014765996016,-16.100392263563954,29.24326904609937,37.16376997859182,6.250688545358012,130.08162188071776,Citrus fruits,
55.35140924557773,43.29476797560807,50.95621834798638,23.974423737731115,85.18001959982979,5.538086590838818,167.07516950487687,Citrus fruits,
52.362672834783154,51.672035049206585,49.34688919904692,26.295980568851174,120.09741600800913,5.924243912867277,134.0097303070703,Citrus fruits,
3.328201009480779,82.13699812190389,-42.458080084053854,21.368988485375517,57.384081281802125,5.89431095441255,114.80893675114133,Citrus fruits,
11.26573324867995,21.98491868914992,66.47728194581879,24.776027037416554,91.0310645092267,5.750545598709498,54.27410292015878,Citrus fruits,
-52.738571263150156,68.94887280081294,61.087915903798404,30.9668347652337,61.276658403525566,7.668997376368933,45.50597645345235,Citrus fruits,
46.614634888765536,83.98115399281266,3.346951746404514,22.627039838527743,95.70489304670454,8.27739581518283,76.38423279786373,Citrus fruits,
61.87255920253882,75.12210320533858,52.2630278704254,27.91516705431161,123.74063107748492,6.112121725660629,155.71687244038418,Citrus fruits,
-33.017748899773544,31.802374561896322,93.47597796951408,21.781450645708986,53.44461247359445,7.346212899559416,185.10354306784137,Citrus fruits,
81.6973148004206,74.26835244096056,16.935436382008152,37.42409908298595,73.49752615043319,5.839075213498197,28.690262008445785,Citrus fruits,
44.93210092840104,74.16652451912171,77.71350254399641,25.228502440010075,104.29783706912596,7.497256657733825,111.21976068495633,Citrus fruits,
2.5748547524296157,99.21044239559149,8.979163364788292,30.588578652350968,56.70774206409678,6.9676872403842065,111.61662445364678,Citrus fruits,
25.119628764233166,10.8729649694926,30.83290221756708,14.915582577776002,73.33714256660502,7.872605514224524,73.60299583767899,Citrus fruits,
-69.3747448738911,90.34886628533121,-16.077443180906265,31.394387081619843,85.76074768618031,5.6105831647507625,128.30586905891755,Citrus fruits,
120.26737104048175,74.75037926653008,123.95070694876713,25.972470252658677,41.31749179115113,7.321407508167267,65.23179225576088,Citrus fruits,
20.821024855175278,40.36785216592358,9.747997165025303,27.596939643600923,58.827788119116846,6.6880828142526925,150.9516631203545,Citrus fruits,
92.13139768719834,-5.08399129173894,99.65687331117918,31.825014093110617,51.88405943353641,7.637014578800908,81.1619098703166,Citrus fruits,
15.183493362431783,56.165206253260514,14.907651695041778,21.521221706842276,110.62203921342564,4.400043036318866,80.35666829765047,Citrus fruits,
6.915502493467869,-14.599912423897734,76.64880475123996,24.83592333168315,54.410776881509236,6.014924052050871,134.66558942840325,Citrus fruits,
24.99313718572622,-4.38013084360243,8.222409966667662,28.84141635165754,72.39286419946828,7.933424045770512,18.934525440652877,Citrus fruits,
106.40514925183071,71.33936100014978,17.945447693791746,23.43874569151521,83.52493605391915,6.788162165042006,90.77784501719783,Citrus fruits,
90.1133036931451,29.11291300377046,67.62691003370432,22.81290924211774,52.83504092946746,8.022636017133626,140.04452254997557,Citrus fruits,
82.25328350688132,60.07778760404633,149.19988724570607,25.718408112086507,77.01746183102395,6.182061842800497,80.57571453492898,Citrus fruits,
16.78340500556037,26.70562797684207,51.30095786709127,27.13250658128334,70.93522351891663,6.444611642408,134.15063779247131,Citrus fruits,
-22.074289342794053,102.83999064568351,-8.67413520829627,19.216306930907606,102.01406936278934,6.038124477704162,116.57541508544051,Citrus fruits,
33.36075662220787,121.61049357698451,121.7927937178502,28.270437955977947,84.85020782313035,6.560669850992659,46.917124453553775,Citrus fruits,
63.65688847300523,50.45218664406006,13.788284016478826,28.958804223421918,104.18663680012672,6.437430913099432,87.43386311948046,Citrus fruits,
105.91572420127673,24.571623039733385,77.09380146802053,20.71566751437556,88.02967510573428,6.985216497203488,229.64558075359776,Citrus fruits,
3.8248234083613752,-4.21747736934288,78.40937076173742,29.853126136963084,98.6772566562661,6.865580818501642,85.47795659593898,Citrus fruits,
56.40939684319706,84.37215790292372,-33.42003806437068,17.85135331684158,21.718794693820158,5.370399103379482,67.00946621151758,Citrus fruits,
-8.953584821824442,49.15013300647169,41.12813289503592,25.526859031716715,95.03264207088591,6.36729067599998,155.44224447571878,Citrus fruits,
97.9695039149153,69.93144210185804,49.176490745019315,30.38699623400276,92.11253522067506,7.696503955667806,71.9917165629232,Citrus fruits,
81.76228461164524,54.69994990260227,112.94487566884217,23.374044229413762,59.23099782800858,8.01473773069459,72.00935364518182,Citrus fruits,
-0.7165618607635409,100.62833952767025,35.562908484302525,23.621274305203954,64.62970585612713,7.334337251495416,125.39778398302343,Citrus fruits,
125.01126424964974,26.912865764471707,106.98625714782361,22.644043116227813,80.48206673467749,5.286041618054818,37.392692199692846,Citrus fruits,
-3.0656806619551915,97.10727226147975,9.942943286443658,25.499077379351423,39.2215897888261,7.123049841416739,187.37173502183327,Citrus fruits,
20.384040253950793,21.33558841697139,69.23642187734745,22.85182713556628,78.19629427635113,5.470790465721248,130.21078589312174,Citrus fruits,
